image_path,caption
/home/padmanabhan.h/datasets/coco/train2017/000000259446.jpg,An adult giraffe near a tree and a bird in the grass.
/home/padmanabhan.h/datasets/coco/train2017/000000479780.jpg,A black cat is drinking out of a toilet.
/home/padmanabhan.h/datasets/coco/train2017/000000055808.jpg,A man is holding a piece of cake on a plate and he has some on his face.
/home/padmanabhan.h/datasets/coco/train2017/000000051175.jpg,a person leans forward to adjust the snowboard
/home/padmanabhan.h/datasets/coco/train2017/000000215982.jpg,Two people standing up while playing a video game.
/home/padmanabhan.h/datasets/coco/train2017/000000001786.jpg,The wicker basket is filled with uncooked biscuits.
/home/padmanabhan.h/datasets/coco/train2017/000000057050.jpg,A diesel train coming down railroad tracks next to a street.
/home/padmanabhan.h/datasets/coco/train2017/000000100777.jpg,An old photo of people enjoying some wine.
/home/padmanabhan.h/datasets/coco/train2017/000000244361.jpg,A man wearing glasses eating a hog dog.
/home/padmanabhan.h/datasets/coco/train2017/000000340197.jpg,A person tries to catch a frisbee in their hands.
/home/padmanabhan.h/datasets/coco/train2017/000000166522.jpg,A black and white picture of an old airplane
/home/padmanabhan.h/datasets/coco/train2017/000000423065.jpg,An alien toy with gloves on sitting in a lime with an umbrella.
/home/padmanabhan.h/datasets/coco/train2017/000000443519.jpg,A man sitting in a car that has a lot of CB equipment.
/home/padmanabhan.h/datasets/coco/train2017/000000115584.jpg,A man riding a wave on top of a surfboard.
/home/padmanabhan.h/datasets/coco/train2017/000000029914.jpg,A giraffe's head and neck in front of trees
/home/padmanabhan.h/datasets/coco/train2017/000000512515.jpg,A living room with furniture and a flat screen TV.
/home/padmanabhan.h/datasets/coco/train2017/000000334542.jpg,A large herd of sheep in a grass field.
/home/padmanabhan.h/datasets/coco/train2017/000000116834.jpg,The boat is carrying the men back to the land.
/home/padmanabhan.h/datasets/coco/train2017/000000212842.jpg,A group of zebras stand near a tree in the desert.
/home/padmanabhan.h/datasets/coco/train2017/000000107454.jpg,"A kitchen with microwave, toaster, sink and fridge"
/home/padmanabhan.h/datasets/coco/train2017/000000301506.jpg,A sandwich being browned on a buttered grill.
/home/padmanabhan.h/datasets/coco/train2017/000000473801.jpg,A skateboarder does a trick in the air
/home/padmanabhan.h/datasets/coco/train2017/000000296252.jpg,A sandwhich with food items in it sitting on a white plate.
/home/padmanabhan.h/datasets/coco/train2017/000000028420.jpg,A T.V. framed and built into the wall.
/home/padmanabhan.h/datasets/coco/train2017/000000211115.jpg,A red plate topped with two bacon wrapped hot dogs.
/home/padmanabhan.h/datasets/coco/train2017/000000551793.jpg,two zebra standing next to each other while one kisses the other in forest field.
/home/padmanabhan.h/datasets/coco/train2017/000000484103.jpg,A pile of unripe bananas sitting next to each other.
/home/padmanabhan.h/datasets/coco/train2017/000000131511.jpg,A tennis player reaching out as far as he can to hit the ball.
/home/padmanabhan.h/datasets/coco/train2017/000000305414.jpg,A herd of elephants walking past a tree in the middle of the desert.
/home/padmanabhan.h/datasets/coco/train2017/000000531854.jpg,Two ducks swimming alongside each other in a pond.
/home/padmanabhan.h/datasets/coco/train2017/000000464105.jpg,A man that is standing on the back of an elephant.
/home/padmanabhan.h/datasets/coco/train2017/000000339495.jpg,Pig plush keychain on white bauble with clock and photo
/home/padmanabhan.h/datasets/coco/train2017/000000027516.jpg,A couple of people standing in a room.
/home/padmanabhan.h/datasets/coco/train2017/000000343849.jpg,"A desk with a laptop, spiral notebooks, and cups of coffee on it."
/home/padmanabhan.h/datasets/coco/train2017/000000513657.jpg,a man riding a motorcycle next to a blue bus
/home/padmanabhan.h/datasets/coco/train2017/000000115864.jpg,back end of a white bus as it travels down a street
/home/padmanabhan.h/datasets/coco/train2017/000000327878.jpg,A person surfing on large waves in the ocean.
/home/padmanabhan.h/datasets/coco/train2017/000000580842.jpg,Several skiers below chair lift on alpine densely fogged area.
/home/padmanabhan.h/datasets/coco/train2017/000000144088.jpg,A close view of a cat with big eyes is shown.
/home/padmanabhan.h/datasets/coco/train2017/000000523696.jpg,a guy looking down standing next to his skate board
/home/padmanabhan.h/datasets/coco/train2017/000000332851.jpg,A man standing on a surf board with a paddle.
/home/padmanabhan.h/datasets/coco/train2017/000000255627.jpg,A tennis player is trying to hit a ball.
/home/padmanabhan.h/datasets/coco/train2017/000000232574.jpg,An elephant looking through a gray meshed area.
/home/padmanabhan.h/datasets/coco/train2017/000000293986.jpg,A woman eats a doughnut outside a Krispy Kreme.
/home/padmanabhan.h/datasets/coco/train2017/000000443281.jpg,A TOILET IS IN THE BATHROOM DOOR WAY
/home/padmanabhan.h/datasets/coco/train2017/000000075122.jpg,Couple with Umbrella walking down city street at night.
/home/padmanabhan.h/datasets/coco/train2017/000000449866.jpg,Several tennis players on multiple out door tennis courts playing.
/home/padmanabhan.h/datasets/coco/train2017/000000042277.jpg,A kitchen with a an appliance in the middle of the floor.
/home/padmanabhan.h/datasets/coco/train2017/000000025058.jpg,They are sharing they umbrella while walking down the street.
/home/padmanabhan.h/datasets/coco/train2017/000000012597.jpg,A large elephant with tusks walks among the brush.
/home/padmanabhan.h/datasets/coco/train2017/000000166650.jpg,an Asian woman is wearing a black and white top and talking on a cellphone
/home/padmanabhan.h/datasets/coco/train2017/000000499915.jpg,An outdoor gathering of people with political signs.
/home/padmanabhan.h/datasets/coco/train2017/000000002686.jpg,A black-and-white photo of the skateboarder in the air during a trick.
/home/padmanabhan.h/datasets/coco/train2017/000000213276.jpg,A man in a striped pink shirt is standing beside a street.
/home/padmanabhan.h/datasets/coco/train2017/000000034126.jpg,A city building is brightly lit and a lot of vehicles are driving by.
/home/padmanabhan.h/datasets/coco/train2017/000000330578.jpg,A tennis play is in a purple tennis court.
/home/padmanabhan.h/datasets/coco/train2017/000000126067.jpg,A picture of two kids playing in the grass.
/home/padmanabhan.h/datasets/coco/train2017/000000284195.jpg,A person bends over to pick something off a table.
/home/padmanabhan.h/datasets/coco/train2017/000000576040.jpg,a desk with two monitors and two keyboards
/home/padmanabhan.h/datasets/coco/train2017/000000444566.jpg,a couple of zebras standing together in a field
/home/padmanabhan.h/datasets/coco/train2017/000000353480.jpg,A bird that is sitting in some water.
/home/padmanabhan.h/datasets/coco/train2017/000000445002.jpg,Two white sinks in a bathroom with a phone in it.
/home/padmanabhan.h/datasets/coco/train2017/000000249111.jpg,A laptop computer sitting on a stand is turned on.
/home/padmanabhan.h/datasets/coco/train2017/000000127256.jpg,A desk with a computer on it in a bedroom.
/home/padmanabhan.h/datasets/coco/train2017/000000187934.jpg,Signs on a hill covered in dirty snow
/home/padmanabhan.h/datasets/coco/train2017/000000493048.jpg,A bathroom that has a large shower area.
/home/padmanabhan.h/datasets/coco/train2017/000000095029.jpg,"A girl sitting at a table with carrots, stuffed animal and a glass."
/home/padmanabhan.h/datasets/coco/train2017/000000330429.jpg,A rundown bathroom with toilet on farside of wall
/home/padmanabhan.h/datasets/coco/train2017/000000541293.jpg,A man laying on top of a bed inside of a room next to a window.
/home/padmanabhan.h/datasets/coco/train2017/000000109522.jpg,This tennis player stretches as best he can to return a serve
/home/padmanabhan.h/datasets/coco/train2017/000000451648.jpg,A camper on the back of a small truck parked in the driveway of a house
/home/padmanabhan.h/datasets/coco/train2017/000000336563.jpg,Young man on a skateboard near a street.
/home/padmanabhan.h/datasets/coco/train2017/000000017352.jpg,A table with a white plate and a large pan style veggie pizza
/home/padmanabhan.h/datasets/coco/train2017/000000035894.jpg,a dog laying in the grass by a fire hydrant
/home/padmanabhan.h/datasets/coco/train2017/000000176841.jpg,It's not unusual to use giant kitchen shears to cut pieces of chicken.
/home/padmanabhan.h/datasets/coco/train2017/000000402712.jpg,a piece of chocolate and vanilla cake in a bowl
/home/padmanabhan.h/datasets/coco/train2017/000000517610.jpg,An open with plants sitting in front of it on a ledge.
/home/padmanabhan.h/datasets/coco/train2017/000000322820.jpg,A long legged bird moves easily through the shallow water.
/home/padmanabhan.h/datasets/coco/train2017/000000520942.jpg,A Southwest Airline plane flying against a clear blue sky.
/home/padmanabhan.h/datasets/coco/train2017/000000011625.jpg,A woman standing on a beach trying to catch a frisbee.
/home/padmanabhan.h/datasets/coco/train2017/000000095099.jpg,Two girls on skis near a very large ice sickle.
/home/padmanabhan.h/datasets/coco/train2017/000000456436.jpg,A couple of long horn sheep standing next to each other.
/home/padmanabhan.h/datasets/coco/train2017/000000019863.jpg,A train sitting inside of a train station.
/home/padmanabhan.h/datasets/coco/train2017/000000506411.jpg,A book about computers sits on a key board
/home/padmanabhan.h/datasets/coco/train2017/000000335650.jpg,A man on a snowboard is jumping off a ramp.
/home/padmanabhan.h/datasets/coco/train2017/000000443671.jpg,A stop sign with a funny addition spray painted on it.
/home/padmanabhan.h/datasets/coco/train2017/000000107144.jpg,A plate of food with silver ware on a white table cloth.
/home/padmanabhan.h/datasets/coco/train2017/000000415475.jpg,a large red meter is in a city
/home/padmanabhan.h/datasets/coco/train2017/000000217596.jpg,"a building with ""i like you"" written all over it"
/home/padmanabhan.h/datasets/coco/train2017/000000227884.jpg,A man playing a keyboard with a spot light on him.
/home/padmanabhan.h/datasets/coco/train2017/000000364860.jpg,The keyboard features all the most popular keys.
/home/padmanabhan.h/datasets/coco/train2017/000000547431.jpg,A passenger jet setting off down a runway.
/home/padmanabhan.h/datasets/coco/train2017/000000247986.jpg,A person is holding a flip phone in their hand.
/home/padmanabhan.h/datasets/coco/train2017/000000278989.jpg,The British Airways jet sits on the tarmac.
/home/padmanabhan.h/datasets/coco/train2017/000000240830.jpg,a street pole with a sign on top of it
/home/padmanabhan.h/datasets/coco/train2017/000000504313.jpg,a couple of people are riding horses at the beach
/home/padmanabhan.h/datasets/coco/train2017/000000114500.jpg,A car is parked next to a parking meter
/home/padmanabhan.h/datasets/coco/train2017/000000015984.jpg,A cow lying down in a green pasture.
/home/padmanabhan.h/datasets/coco/train2017/000000246590.jpg,A motorcycle is parked with several bicycle tires attached to its rear.
/home/padmanabhan.h/datasets/coco/train2017/000000330979.jpg,two young zebras playing with each other in the grassy plains
/home/padmanabhan.h/datasets/coco/train2017/000000510695.jpg,the interior of a car with white tiger striped seat covers and a cat sitting in drivers seat.
/home/padmanabhan.h/datasets/coco/train2017/000000535588.jpg,A man putting a bicycle on the front of a bus.
/home/padmanabhan.h/datasets/coco/train2017/000000467092.jpg,A bus riding pass a tower with a crane attached to it.
/home/padmanabhan.h/datasets/coco/train2017/000000568337.jpg,"Two toy sized open cases, one full one empty."
/home/padmanabhan.h/datasets/coco/train2017/000000260393.jpg,Cat lying on back of couch looking out living room window.
/home/padmanabhan.h/datasets/coco/train2017/000000284701.jpg,A boy holds a tennis racket standing on a tennis court.
/home/padmanabhan.h/datasets/coco/train2017/000000049550.jpg,A lonely bottle of water sitting on a bench.
/home/padmanabhan.h/datasets/coco/train2017/000000104631.jpg,A surfboard sits on the beach as two surfers stand in the background.
/home/padmanabhan.h/datasets/coco/train2017/000000012764.jpg,A kitten plays with a colorful ball with a dog next to it.
/home/padmanabhan.h/datasets/coco/train2017/000000578878.jpg,A man sitting at a table using a smart phone.
/home/padmanabhan.h/datasets/coco/train2017/000000247269.jpg,A set of two photographs of two different kitchens.
/home/padmanabhan.h/datasets/coco/train2017/000000217137.jpg,two girls standing under a sesame street sign
/home/padmanabhan.h/datasets/coco/train2017/000000376773.jpg,Three children waving to standing on a baseball field.
/home/padmanabhan.h/datasets/coco/train2017/000000101341.jpg,Giraffes in an enclosed area probably at a zoo.
/home/padmanabhan.h/datasets/coco/train2017/000000566538.jpg,Some elephants are laying down on the floor on a sunny day.
/home/padmanabhan.h/datasets/coco/train2017/000000357805.jpg,A gray and white cat sitting on a laptop keyboard with a photo of two people on the screen.
/home/padmanabhan.h/datasets/coco/train2017/000000470174.jpg,A room has couches and a television in it.
/home/padmanabhan.h/datasets/coco/train2017/000000409206.jpg,a brown bear laying on his back inside an enclosure
/home/padmanabhan.h/datasets/coco/train2017/000000152320.jpg,A living room scene with a large window.
/home/padmanabhan.h/datasets/coco/train2017/000000189812.jpg,A group of zebras grazes while in the savanna.
/home/padmanabhan.h/datasets/coco/train2017/000000300738.jpg,A blue public transportation vehicle with yellow detail and a design is in the street.
/home/padmanabhan.h/datasets/coco/train2017/000000205432.jpg,A man walking with a bike by the train tracks
/home/padmanabhan.h/datasets/coco/train2017/000000119370.jpg,a number of surf boards near one another
/home/padmanabhan.h/datasets/coco/train2017/000000462872.jpg,A passenger train passes over a brick overpass.
/home/padmanabhan.h/datasets/coco/train2017/000000391436.jpg,A STOP SIGN IN SIDE OF A PARKING LOT ON THE CORNER
/home/padmanabhan.h/datasets/coco/train2017/000000373424.jpg,A woman sitting at a couch with two cats looking out a window.
/home/padmanabhan.h/datasets/coco/train2017/000000487204.jpg,A woman that is on a court with a racquet.
/home/padmanabhan.h/datasets/coco/train2017/000000125639.jpg,a ring that looks like a berry covered caked on a plate
/home/padmanabhan.h/datasets/coco/train2017/000000148639.jpg,A baseball player is swinging at a baseball.
/home/padmanabhan.h/datasets/coco/train2017/000000140073.jpg,A cityscape with a street and car in the foreground.
/home/padmanabhan.h/datasets/coco/train2017/000000130292.jpg,A big tower with giant clocks at the top
/home/padmanabhan.h/datasets/coco/train2017/000000440663.jpg,"a bunch of umbrellas hanging on the wall, one with a cat picture"
/home/padmanabhan.h/datasets/coco/train2017/000000030566.jpg,A man with a fur hat smiling at something.
/home/padmanabhan.h/datasets/coco/train2017/000000235217.jpg,A large long train on a steel track.
/home/padmanabhan.h/datasets/coco/train2017/000000280392.jpg,"Two people stand on the beach, surfboards in hand."
/home/padmanabhan.h/datasets/coco/train2017/000000325208.jpg,Antiques with labels laid out on a table.
/home/padmanabhan.h/datasets/coco/train2017/000000242404.jpg,A blue ceramic vase with fresh flowers on a window sill.
/home/padmanabhan.h/datasets/coco/train2017/000000512282.jpg,A smiling man wearing a blue shirt and a suit jacket and jeans walks down a city street talking on his cell phone.
/home/padmanabhan.h/datasets/coco/train2017/000000439678.jpg,"A group of individuals, one holding a frisbee."
/home/padmanabhan.h/datasets/coco/train2017/000000365544.jpg,A group of seniors sitting around a table chatting while eating and drinking wine.
/home/padmanabhan.h/datasets/coco/train2017/000000179511.jpg,Large open living room with white furniture by the wall.
/home/padmanabhan.h/datasets/coco/train2017/000000026547.jpg,An abstract picture of a toothbrush going into a black hole.
/home/padmanabhan.h/datasets/coco/train2017/000000403291.jpg,A man holding a cell phone and taking a photo of a tree.
/home/padmanabhan.h/datasets/coco/train2017/000000027540.jpg,"A red, white, and blue fire hydrant sits between two posts with the same color design."
/home/padmanabhan.h/datasets/coco/train2017/000000509577.jpg,"A bowl of salad next to a plate with a sandwich, salad and two glasses of beer."
/home/padmanabhan.h/datasets/coco/train2017/000000307153.jpg,A city garbage can with a bag of garbage near it
/home/padmanabhan.h/datasets/coco/train2017/000000533384.jpg,Young male adult in mid air on his skateboard.
/home/padmanabhan.h/datasets/coco/train2017/000000158354.jpg,A white cat is sitting under the umbrella.
/home/padmanabhan.h/datasets/coco/train2017/000000341942.jpg,A person on a skateboard does a trick in a bowl.
/home/padmanabhan.h/datasets/coco/train2017/000000466451.jpg,A red pick-up truck is parked in the middle of a gathering.
/home/padmanabhan.h/datasets/coco/train2017/000000390160.jpg,A fried hot dog is in a bun on top of a plate of fries.
/home/padmanabhan.h/datasets/coco/train2017/000000551481.jpg,A young male baseball player wearing black and white standing on the field holding a catchers mitt.
/home/padmanabhan.h/datasets/coco/train2017/000000416325.jpg,A stuffed monkey in a book case with books.
/home/padmanabhan.h/datasets/coco/train2017/000000015109.jpg,A bicycle parked on a bench next to a building.
/home/padmanabhan.h/datasets/coco/train2017/000000345869.jpg,A tower that has a clock on the side of it.
/home/padmanabhan.h/datasets/coco/train2017/000000021535.jpg,"A small bathroom stall with wood sides, a tile floor and a toilet"
/home/padmanabhan.h/datasets/coco/train2017/000000182960.jpg,A group of people walking in the rain with umbrellas
/home/padmanabhan.h/datasets/coco/train2017/000000410670.jpg,A toilet with plants growing from the bowl.
/home/padmanabhan.h/datasets/coco/train2017/000000559747.jpg,A big commercial air plane near some vehicles.
/home/padmanabhan.h/datasets/coco/train2017/000000447457.jpg,Several young people milling around an airport baggage claim area.
/home/padmanabhan.h/datasets/coco/train2017/000000527181.jpg,A zebra eating food in a enclosure with a man and baby looking on.
/home/padmanabhan.h/datasets/coco/train2017/000000431219.jpg,The train is riding on the bridge over the city.
/home/padmanabhan.h/datasets/coco/train2017/000000250226.jpg,Several planes are lined up on the runway waiting to take off.
/home/padmanabhan.h/datasets/coco/train2017/000000499867.jpg,A book shelf with a large clock on top of it.
/home/padmanabhan.h/datasets/coco/train2017/000000019558.jpg,A brown and black bird sits on a tree branch.
/home/padmanabhan.h/datasets/coco/train2017/000000126198.jpg,A baseball player preparing to hit a ball watched by the catcher and umpire.
/home/padmanabhan.h/datasets/coco/train2017/000000160701.jpg,A red stop sign on a pole under a street sign.
/home/padmanabhan.h/datasets/coco/train2017/000000160085.jpg,there is a large yellow beach umbrella and a white beach chair
/home/padmanabhan.h/datasets/coco/train2017/000000166549.jpg,"An open-faced sandwich with poached egg, tomato and mushrooms."
/home/padmanabhan.h/datasets/coco/train2017/000000323268.jpg,An open laptop computer sitting on top of a wooden table.
/home/padmanabhan.h/datasets/coco/train2017/000000174062.jpg,A group of people hanging around a skate park.
/home/padmanabhan.h/datasets/coco/train2017/000000114421.jpg,A woman holding an orange umbrella in a room.
/home/padmanabhan.h/datasets/coco/train2017/000000359843.jpg,A red fire hydrant sitting next to a tree.
/home/padmanabhan.h/datasets/coco/train2017/000000026938.jpg,A small giraffe near a small child behind a fence.
/home/padmanabhan.h/datasets/coco/train2017/000000464593.jpg,A man holds his tie up to show the brand of it
/home/padmanabhan.h/datasets/coco/train2017/000000330979.jpg,Two zebras playing in the grassy pasture that's fenced in.
/home/padmanabhan.h/datasets/coco/train2017/000000169849.jpg,A fire hydrant on the side of the road with a glass human head on top.
/home/padmanabhan.h/datasets/coco/train2017/000000461588.jpg,A person with a helmet is driving a fast Yamaha motorcycle.
/home/padmanabhan.h/datasets/coco/train2017/000000308630.jpg,A person on skis standing on a snow covered slope in front of trees.
/home/padmanabhan.h/datasets/coco/train2017/000000091728.jpg,This photo seems to be looking quite remarkable.
/home/padmanabhan.h/datasets/coco/train2017/000000368086.jpg,A computer desk with a clear see through chair.
/home/padmanabhan.h/datasets/coco/train2017/000000170440.jpg,A child's toy on a suitcase left outside.
/home/padmanabhan.h/datasets/coco/train2017/000000022683.jpg,A police officer riding a motorcycle at a protest.
/home/padmanabhan.h/datasets/coco/train2017/000000330911.jpg,A man flying through the air while riding a snowboard.
/home/padmanabhan.h/datasets/coco/train2017/000000210144.jpg,A wet dog with very short legs licks his tongue out as the picture is taken.
/home/padmanabhan.h/datasets/coco/train2017/000000324772.jpg,A man driving a boat with a dog sitting on front of it.
/home/padmanabhan.h/datasets/coco/train2017/000000425644.jpg,A tall building with palm trees on the right side of it.
/home/padmanabhan.h/datasets/coco/train2017/000000309412.jpg,A red train is going down the tracks near a station.
/home/padmanabhan.h/datasets/coco/train2017/000000257774.jpg,A kitchen with lots of counter top space.
/home/padmanabhan.h/datasets/coco/train2017/000000131763.jpg,A man holding a baby while using a laptop
/home/padmanabhan.h/datasets/coco/train2017/000000103119.jpg,Kitchen with modern appliances and green tiled back splash.
/home/padmanabhan.h/datasets/coco/train2017/000000260748.jpg,A counter with various vegetables on it with pictures hanging behind it.
/home/padmanabhan.h/datasets/coco/train2017/000000406071.jpg,A herd of elephants under a tree on a grassy field.
/home/padmanabhan.h/datasets/coco/train2017/000000416766.jpg,a truck sits parked inside of a garage area
/home/padmanabhan.h/datasets/coco/train2017/000000276719.jpg,classic cars on a city street with people and a dog
/home/padmanabhan.h/datasets/coco/train2017/000000527054.jpg,An attractive young woman holding an umbrella under a tree.
/home/padmanabhan.h/datasets/coco/train2017/000000210077.jpg,A woman standing next to a white refrigerator freezer.
/home/padmanabhan.h/datasets/coco/train2017/000000211097.jpg,A boy flying through the air above his skateboard.
/home/padmanabhan.h/datasets/coco/train2017/000000054141.jpg,a man waterskiing behind a boat on the lake
/home/padmanabhan.h/datasets/coco/train2017/000000322755.jpg,The guys get together after work to hit a few balls.
/home/padmanabhan.h/datasets/coco/train2017/000000061072.jpg,A photo of someones living room set up.
/home/padmanabhan.h/datasets/coco/train2017/000000237996.jpg,a woman sitting on a couch with her foot sitting on a table
/home/padmanabhan.h/datasets/coco/train2017/000000478962.jpg,A big dog wearing a yellow and blue tie.
/home/padmanabhan.h/datasets/coco/train2017/000000461018.jpg,The desk has some equipment on it by the computer keyboard.
/home/padmanabhan.h/datasets/coco/train2017/000000226681.jpg,A white plate of food on a table.
/home/padmanabhan.h/datasets/coco/train2017/000000254706.jpg,Two blue and black parking meters sitting on a sidewalk.
/home/padmanabhan.h/datasets/coco/train2017/000000039516.jpg,A slice of cake on a plate topped with oranges and whipped cream.
/home/padmanabhan.h/datasets/coco/train2017/000000324971.jpg,A female surfer is riding through the wave.
/home/padmanabhan.h/datasets/coco/train2017/000000122161.jpg,Two people wearing skis traveling through the snow.
/home/padmanabhan.h/datasets/coco/train2017/000000429371.jpg,A crowd of people standing around a beach next to an ocean.
/home/padmanabhan.h/datasets/coco/train2017/000000183701.jpg,Three giraffes standing by the fence and eating food from buckets hanging on top.
/home/padmanabhan.h/datasets/coco/train2017/000000539434.jpg,Four people walk through the narrow streets of a Chinatown.
/home/padmanabhan.h/datasets/coco/train2017/000000254415.jpg,A green birdhouse with an assortment of ornaments.
/home/padmanabhan.h/datasets/coco/train2017/000000059351.jpg,A woman walking a horse down a trail.
/home/padmanabhan.h/datasets/coco/train2017/000000540577.jpg,A young skateboarder rides down the street alone.
/home/padmanabhan.h/datasets/coco/train2017/000000152788.jpg,a living room with a big colorful rug on the floor
/home/padmanabhan.h/datasets/coco/train2017/000000217874.jpg,A curious giraffe leaning over into a car at a zoo field.
/home/padmanabhan.h/datasets/coco/train2017/000000150698.jpg,an image of two planes flying next to each other
/home/padmanabhan.h/datasets/coco/train2017/000000500952.jpg,A train that is sitting on a rail.
/home/padmanabhan.h/datasets/coco/train2017/000000371796.jpg,a room with many luggage bags next to large windows
/home/padmanabhan.h/datasets/coco/train2017/000000551631.jpg,a couple of people skiing along a hill besides some trees
/home/padmanabhan.h/datasets/coco/train2017/000000279892.jpg,A field of cows grazing near a barn.
/home/padmanabhan.h/datasets/coco/train2017/000000265398.jpg,A miniature blue bow of fruits next to a penny.
/home/padmanabhan.h/datasets/coco/train2017/000000471631.jpg,A cat is shown sitting on top of a television set.
/home/padmanabhan.h/datasets/coco/train2017/000000391332.jpg,The two clocks are beneath two monitors and in front of a keyboard.
/home/padmanabhan.h/datasets/coco/train2017/000000463140.jpg,Closeup of a fork on a white and black plate.
/home/padmanabhan.h/datasets/coco/train2017/000000143507.jpg,A school bus is parked next to the other bus
/home/padmanabhan.h/datasets/coco/train2017/000000250350.jpg,Two wine glasses sit next to a vase.
/home/padmanabhan.h/datasets/coco/train2017/000000476444.jpg,A small TV on the hard wood floor of a building
/home/padmanabhan.h/datasets/coco/train2017/000000213851.jpg,a brown dog with its tongue out with an apron
/home/padmanabhan.h/datasets/coco/train2017/000000369397.jpg,A plate with the food arranged into the shape of a face
/home/padmanabhan.h/datasets/coco/train2017/000000052340.jpg,A man is in the ocean flying a kite.
/home/padmanabhan.h/datasets/coco/train2017/000000393982.jpg,A no parking sign in front of a park
/home/padmanabhan.h/datasets/coco/train2017/000000577022.jpg,A man in a white shirt holds his surfboard above his head.
/home/padmanabhan.h/datasets/coco/train2017/000000378583.jpg,The sunset in the background of an intersection.
/home/padmanabhan.h/datasets/coco/train2017/000000159338.jpg,Two mules pulling a buggy on a dirt road.
/home/padmanabhan.h/datasets/coco/train2017/000000190372.jpg,A family is seated at the table while having their picture taken
/home/padmanabhan.h/datasets/coco/train2017/000000491899.jpg,"A hotdog with mustard, relish, onions and peppers in a bun."
/home/padmanabhan.h/datasets/coco/train2017/000000035482.jpg,A man standing in the water holding a surfboard.
/home/padmanabhan.h/datasets/coco/train2017/000000243750.jpg,A person performing tricks on their snowboard on a steep hill.
/home/padmanabhan.h/datasets/coco/train2017/000000457474.jpg,A Ford truck with a bed full of things on the highway.
/home/padmanabhan.h/datasets/coco/train2017/000000359162.jpg,An airplane flying up in the air below the clouds.
/home/padmanabhan.h/datasets/coco/train2017/000000146202.jpg,A field with a flock of sheep and a broken down pickup truck.
/home/padmanabhan.h/datasets/coco/train2017/000000445565.jpg,A plate of food next to a coffee pot and creamer
/home/padmanabhan.h/datasets/coco/train2017/000000238915.jpg,Two dogs are outside standing in a baby pool.
/home/padmanabhan.h/datasets/coco/train2017/000000117137.jpg,A food truck with an american theme parked on the side of a road.
/home/padmanabhan.h/datasets/coco/train2017/000000151563.jpg,a man wearing an apron and making a pizza from scratch
/home/padmanabhan.h/datasets/coco/train2017/000000201477.jpg,A bunch of big umbrellas in desert area
/home/padmanabhan.h/datasets/coco/train2017/000000578849.jpg,A man that is standing on ski's in the snow.
/home/padmanabhan.h/datasets/coco/train2017/000000208043.jpg,An old green wooden clock stands in an old hallway
/home/padmanabhan.h/datasets/coco/train2017/000000312866.jpg,A parked passenger train car is covered in graffiti.
/home/padmanabhan.h/datasets/coco/train2017/000000286499.jpg,A kid is standing in a room with cars on display.
/home/padmanabhan.h/datasets/coco/train2017/000000445004.jpg,Three giraffes standing and three zebra standing in a zoo.
/home/padmanabhan.h/datasets/coco/train2017/000000283780.jpg,Different types of food on a table with cutting tools and utensils.
/home/padmanabhan.h/datasets/coco/train2017/000000268940.jpg,A woman who is standing near a clock.
/home/padmanabhan.h/datasets/coco/train2017/000000242257.jpg,Some street signs and traffic lights near a building and some trees.
/home/padmanabhan.h/datasets/coco/train2017/000000164909.jpg,A vintage van has been sliced to become a wall hanging.
/home/padmanabhan.h/datasets/coco/train2017/000000309364.jpg,Beautiful picture of sandy area with people walking with ridge off to the left
/home/padmanabhan.h/datasets/coco/train2017/000000201903.jpg,A blue truck parked in front of a white building.
/home/padmanabhan.h/datasets/coco/train2017/000000352440.jpg,A skier is coming down a very steep and dangerous slope.
/home/padmanabhan.h/datasets/coco/train2017/000000170127.jpg,The young boy is playing ball in the park.
/home/padmanabhan.h/datasets/coco/train2017/000000083670.jpg,A group of people gathered around playing a video game.
/home/padmanabhan.h/datasets/coco/train2017/000000288316.jpg,Two dark colored animals with a yellow plastic disc.
/home/padmanabhan.h/datasets/coco/train2017/000000382569.jpg,black and white photo of two people holding skate boards
/home/padmanabhan.h/datasets/coco/train2017/000000468393.jpg,there is a man wearing all white playing tennis
/home/padmanabhan.h/datasets/coco/train2017/000000204863.jpg,A man and a woman are enjoying a treat at a park
/home/padmanabhan.h/datasets/coco/train2017/000000196981.jpg,A small child in a diaper looking at a book.
/home/padmanabhan.h/datasets/coco/train2017/000000209558.jpg,A kitty is lounging in front of the tv and covering its face.
/home/padmanabhan.h/datasets/coco/train2017/000000514531.jpg,A red stop sign has a little yellow sign that say no stopping.
/home/padmanabhan.h/datasets/coco/train2017/000000268213.jpg,The kitchen is full of various gourmet ingredients ingredients.
/home/padmanabhan.h/datasets/coco/train2017/000000068257.jpg,Man riding sailboard at good speed in calm water.
/home/padmanabhan.h/datasets/coco/train2017/000000048797.jpg,Many people are at the beach where the water is blue.
/home/padmanabhan.h/datasets/coco/train2017/000000005669.jpg,A stop sign that is almost buried in the snow.
/home/padmanabhan.h/datasets/coco/train2017/000000563739.jpg,An old five ton truck approaches a ramp as opposite traffic is backed up.
/home/padmanabhan.h/datasets/coco/train2017/000000480990.jpg,there is a man on skies riding down a hill
/home/padmanabhan.h/datasets/coco/train2017/000000429959.jpg,A person sitting down with a laptop on their lap in front of a smart phone in a living room with a TV on.
